typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,N126HQPLW1,676084000,10 GB y llamadas ilimitadas,,09-02-2023,00:00:00,0,0,449839104,Datos 4G,23.5838
DAT,HU2XUZTYM8,845645602,10 GB y llamadas ilimitadas,,09-02-2023,00:00:00,0,0,121634816,Datos 4G,26.9321
DAT,E7A08ZZ84K,314829871,10 GB y llamadas ilimitadas,,15-02-2023,00:00:00,0,0,1019215872,Datos 4G,11.7957
DAT,ITD3TKQOGQ,485879943,10 GB y llamadas ilimitadas,,20-02-2023,00:00:00,0,0,451936256,Datos 4G,5.5246
DAT,DHBVE9FML1,245773091,10 GB y llamadas ilimitadas,,28-02-2023,00:00:00,0,0,608174080,Datos 4G,29.6984
DAT,VNROSPCPZO,622579364,10 GB y llamadas ilimitadas,,13-02-2023,00:00:00,0,0,644874240,Datos 4G,35.0044
DAT,PPNHN5L1GT,400506452,10 GB y llamadas ilimitadas,,10-02-2023,00:00:00,0,0,355467264,Datos 4G,32.3403
DAT,WFUMP7ITXV,810966827,10 GB y llamadas ilimitadas,,26-02-2023,00:00:00,0,0,414187520,Datos 4G,81.1629
DAT,Q8AHNOKBH1,598722388,10 GB y llamadas ilimitadas,,19-02-2023,00:00:00,0,0,833617920,Datos 4G,62.0118
DAT,NU45S8VSPL,995799236,10 GB y llamadas ilimitadas,,14-02-2023,00:00:00,0,0,985661440,Datos 4G,39.0364
DAT,4UG4VXE0I3,581722988,10 GB y llamadas ilimitadas,,06-02-2023,00:00:00,0,0,1008730112,Datos 4G,38.872
DAT,YVOLIVE07N,341839239,10 GB y llamadas ilimitadas,,24-02-2023,00:00:00,0,0,658505728,Datos 4G,54.3823
DAT,LYTDDLFEC2,955527956,10 GB y llamadas ilimitadas,,07-02-2023,00:00:00,0,0,182452224,Datos 4G,36.0116
DAT,DU3R23PKRV,731889241,10 GB y llamadas ilimitadas,,23-02-2023,00:00:00,0,0,479199232,Datos 4G,33.0446
DAT,I2EVXCJR6X,587888534,10 GB y llamadas ilimitadas,,04-02-2023,00:00:00,0,0,567279616,Datos 4G,1.1223
DAT,8ZHWVLE787,565073196,10 GB y llamadas ilimitadas,,17-02-2023,00:00:00,0,0,59768832,Datos 4G,93.7752
DAT,PB0YX194TJ,513452733,10 GB y llamadas ilimitadas,,14-02-2023,00:00:00,0,0,392167424,Datos 4G,85.2923
DAT,QMSRMMRFOZ,421342057,10 GB y llamadas ilimitadas,,17-02-2023,00:00:00,0,0,485490688,Datos 4G,41.3334
DAT,Z6QCUYF01B,876272045,10 GB y llamadas ilimitadas,,24-02-2023,00:00:00,0,0,899678208,Datos 4G,79.7171
DAT,WWLKOGK6H5,654704521,10 GB y llamadas ilimitadas,,11-02-2023,00:00:00,0,0,17825792,Datos 4G,33.6621
DAT,Q9ITD2KNFE,191443099,10 GB y llamadas ilimitadas,,01-02-2023,00:00:00,0,0,24117248,Datos 4G,53.8585
DAT,3YBTP8R8KN,171665061,10 GB y llamadas ilimitadas,,01-02-2023,00:00:00,0,0,264241152,Datos 4G,47.6659
DAT,SHBLCNGHUG,556019379,10 GB y llamadas ilimitadas,,06-02-2023,00:00:00,0,0,875560960,Datos 4G,27.0537
DAT,L741XMBU4B,997943159,10 GB y llamadas ilimitadas,,01-02-2023,00:00:00,0,0,467664896,Datos 4G,37.7389
DAT,HZA4EZRV0G,930823253,10 GB y llamadas ilimitadas,,20-02-2023,00:00:00,0,0,651165696,Datos 4G,40.9549
DAT,G2O6WFLR7O,163994947,10 GB y llamadas ilimitadas,,16-02-2023,00:00:00,0,0,1048576,Datos 4G,0.4962
DAT,MGSUKN0E7Q,836028441,10 GB y llamadas ilimitadas,,20-02-2023,00:00:00,0,0,49283072,Datos 4G,13.7112
DAT,X0ZXONI4YV,663229536,10 GB y llamadas ilimitadas,,23-02-2023,00:00:00,0,0,291504128,Datos 4G,25.7995
DAT,LAWGHWFGJT,645701658,10 GB y llamadas ilimitadas,,12-02-2023,00:00:00,0,0,667942912,Datos 4G,9.5286
DAT,04H6ACFMBZ,413123786,10 GB y llamadas ilimitadas,,19-02-2023,00:00:00,0,0,70254592,Datos 4G,91.6234
DAT,M24PFO263N,468647447,10 GB y llamadas ilimitadas,,14-02-2023,00:00:00,0,0,636485632,Datos 4G,50.3146
DAT,41G8V4X6SX,406272324,10 GB y llamadas ilimitadas,,10-02-2023,00:00:00,0,0,769654784,Datos 4G,65.3061
DAT,5RHTSLB7PS,204919305,10 GB y llamadas ilimitadas,,23-02-2023,00:00:00,0,0,620756992,Datos 4G,33.8064
DAT,ULY8DR6MOI,439849773,10 GB y llamadas ilimitadas,,18-02-2023,00:00:00,0,0,473956352,Datos 4G,69.6672
DAT,0U8DOAMOEK,621026541,10 GB y llamadas ilimitadas,,18-02-2023,00:00:00,0,0,490733568,Datos 4G,56.6656
DAT,Y0LIT1FXPF,968277848,10 GB y llamadas ilimitadas,,07-02-2023,00:00:00,0,0,500170752,Datos 4G,1.4267
DAT,KGHO1V8Z65,919228852,10 GB y llamadas ilimitadas,,08-02-2023,00:00:00,0,0,937426944,Datos 4G,34.274
DAT,XO97LKG8T5,424786591,10 GB y llamadas ilimitadas,,14-02-2023,00:00:00,0,0,210763776,Datos 4G,77.0406
DAT,825UA8175J,971538469,10 GB y llamadas ilimitadas,,27-02-2023,00:00:00,0,0,476053504,Datos 4G,97.3988
DAT,AKSO47U260,259455228,10 GB y llamadas ilimitadas,,16-02-2023,00:00:00,0,0,18874368,Datos 4G,42.894
DAT,NLX9IZCDF2,808523144,10 GB y llamadas ilimitadas,,03-02-2023,00:00:00,0,0,69206016,Datos 4G,69.7456
DAT,QEH9BDTDLG,227807417,10 GB y llamadas ilimitadas,,02-02-2023,00:00:00,0,0,880803840,Datos 4G,52.5306
DAT,QLEJAI9OAT,743939126,10 GB y llamadas ilimitadas,,18-02-2023,00:00:00,0,0,1004535808,Datos 4G,76.9595
DAT,Q8C8XECRC2,262926383,10 GB y llamadas ilimitadas,,21-02-2023,00:00:00,0,0,461373440,Datos 4G,63.2261
DAT,PLEQ4HU8BP,790410170,10 GB y llamadas ilimitadas,,24-02-2023,00:00:00,0,0,756023296,Datos 4G,82.9337
DAT,R59HA7R6WX,657995745,10 GB y llamadas ilimitadas,,24-02-2023,00:00:00,0,0,857735168,Datos 4G,19.5873
DAT,FYJYJOSLMF,321876790,10 GB y llamadas ilimitadas,,19-02-2023,00:00:00,0,0,143654912,Datos 4G,84.863
DAT,4X7RXMCKYX,958487679,10 GB y llamadas ilimitadas,,01-02-2023,00:00:00,0,0,446693376,Datos 4G,85.4832
DAT,PEA6CYB9OJ,358238302,10 GB y llamadas ilimitadas,,03-02-2023,00:00:00,0,0,423624704,Datos 4G,13.6206
DAT,QGP2E5DAHR,322936116,10 GB y llamadas ilimitadas,,08-02-2023,00:00:00,0,0,862978048,Datos 4G,87.094
DAT,F4DUOULDCB,548462705,10 GB y llamadas ilimitadas,,17-02-2023,00:00:00,0,0,41943040,Datos 4G,91.468
DAT,XTLJH01W2K,421804837,10 GB y llamadas ilimitadas,,03-02-2023,00:00:00,0,0,745537536,Datos 4G,52.9025
DAT,WD9WGVSRMY,597802877,10 GB y llamadas ilimitadas,,11-02-2023,00:00:00,0,0,1033895936,Datos 4G,76.4297
DAT,TLLORD3LL1,802014800,10 GB y llamadas ilimitadas,,10-02-2023,00:00:00,0,0,810549248,Datos 4G,65.1736
DAT,2Z2DGSR79A,701099130,10 GB y llamadas ilimitadas,,20-02-2023,00:00:00,0,0,70254592,Datos 4G,55.5863
DAT,Q4R0SX2AIG,588454019,10 GB y llamadas ilimitadas,,11-02-2023,00:00:00,0,0,324009984,Datos 4G,99.0823
DAT,FUH9GOMVYF,834328404,10 GB y llamadas ilimitadas,,09-02-2023,00:00:00,0,0,123731968,Datos 4G,62.797
DAT,RUL8R2DXR9,393644546,10 GB y llamadas ilimitadas,,26-02-2023,00:00:00,0,0,699400192,Datos 4G,32.6698
DAT,US85F1BQP0,429714630,10 GB y llamadas ilimitadas,,27-02-2023,00:00:00,0,0,263192576,Datos 4G,99.7101
DAT,V9UX2TG4RK,316831597,10 GB y llamadas ilimitadas,,19-02-2023,00:00:00,0,0,342884352,Datos 4G,45.7397
DAT,FXB04DKNYX,391521658,10 GB y llamadas ilimitadas,,28-02-2023,00:00:00,0,0,825229312,Datos 4G,39.8854
DAT,GF631D841X,811203145,10 GB y llamadas ilimitadas,,17-02-2023,00:00:00,0,0,59768832,Datos 4G,13.6252
DAT,G8GDE0O5WO,334427099,10 GB y llamadas ilimitadas,,24-02-2023,00:00:00,0,0,867172352,Datos 4G,42.6704
DAT,V2XRK5JJ9N,812853647,10 GB y llamadas ilimitadas,,07-02-2023,00:00:00,0,0,91226112,Datos 4G,52.5067
DAT,22PBMY6LU6,276913409,10 GB y llamadas ilimitadas,,21-02-2023,00:00:00,0,0,830472192,Datos 4G,67.2085
DAT,M1DN96RPYL,475029269,10 GB y llamadas ilimitadas,,26-02-2023,00:00:00,0,0,599785472,Datos 4G,98.0547
DAT,GRHAZJENID,893199268,10 GB y llamadas ilimitadas,,09-02-2023,00:00:00,0,0,1030750208,Datos 4G,42.4907
DAT,GRZNBQMMHX,364023771,10 GB y llamadas ilimitadas,,19-02-2023,00:00:00,0,0,330301440,Datos 4G,92.3205
DAT,XJOZALHJIA,761538964,10 GB y llamadas ilimitadas,,02-02-2023,00:00:00,0,0,98566144,Datos 4G,40.9522
DAT,Z13RZCSCPQ,504095242,10 GB y llamadas ilimitadas,,05-02-2023,00:00:00,0,0,778043392,Datos 4G,46.5096
DAT,H4SXJMC39S,516549967,10 GB y llamadas ilimitadas,,21-02-2023,00:00:00,0,0,565182464,Datos 4G,53.1476
DAT,0T3NVLYR78,224333070,10 GB y llamadas ilimitadas,,08-02-2023,00:00:00,0,0,1025507328,Datos 4G,79.6538
DAT,ZJ85YKIULC,430075896,10 GB y llamadas ilimitadas,,02-02-2023,00:00:00,0,0,785383424,Datos 4G,9.801
DAT,ZX9IJ0L2GH,799199933,10 GB y llamadas ilimitadas,,14-02-2023,00:00:00,0,0,387973120,Datos 4G,46.6604
DAT,1K5NYY0G04,642788093,10 GB y llamadas ilimitadas,,05-02-2023,00:00:00,0,0,224395264,Datos 4G,18.3559
DAT,BMMC7P9642,561810097,10 GB y llamadas ilimitadas,,11-02-2023,00:00:00,0,0,157286400,Datos 4G,69.538
DAT,Y3RIT0G24V,638771873,10 GB y llamadas ilimitadas,,23-02-2023,00:00:00,0,0,857735168,Datos 4G,96.1173
DAT,RVWVF97DQS,938902872,10 GB y llamadas ilimitadas,,25-02-2023,00:00:00,0,0,566231040,Datos 4G,73.923
DAT,5KCAX4M98A,933079223,10 GB y llamadas ilimitadas,,04-02-2023,00:00:00,0,0,817889280,Datos 4G,10.4731
DAT,LEUYAMKH3M,340519469,10 GB y llamadas ilimitadas,,15-02-2023,00:00:00,0,0,875560960,Datos 4G,15.0069
DAT,CM6AT4M3B7,340440247,10 GB y llamadas ilimitadas,,23-02-2023,00:00:00,0,0,475004928,Datos 4G,89.4738
DAT,WWRVV8MLXK,366134639,10 GB y llamadas ilimitadas,,20-02-2023,00:00:00,0,0,900726784,Datos 4G,86.5682
DAT,6TKJ680C7Y,967766092,10 GB y llamadas ilimitadas,,03-02-2023,00:00:00,0,0,935329792,Datos 4G,13.1142
DAT,TFPIE8PZ7I,187010306,10 GB y llamadas ilimitadas,,04-02-2023,00:00:00,0,0,1021313024,Datos 4G,38.395
DAT,8COTT18ZPX,452670635,10 GB y llamadas ilimitadas,,28-02-2023,00:00:00,0,0,909115392,Datos 4G,98.3592
DAT,ZXQ829E52L,610726071,10 GB y llamadas ilimitadas,,07-02-2023,00:00:00,0,0,760217600,Datos 4G,50.1724
DAT,JK8R3D8O84,646730505,10 GB y llamadas ilimitadas,,01-02-2023,00:00:00,0,0,279969792,Datos 4G,12.3168
DAT,DRSMRXE6VQ,385159189,10 GB y llamadas ilimitadas,,08-02-2023,00:00:00,0,0,365953024,Datos 4G,67.006
