typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,SR30SGBO9B,744636394,10 GB y llamadas ilimitadas,,26-07-2023,00:00:00,0,0,1046478848,Datos 4G,19.9282
DAT,8FLWWT3IR8,203584691,10 GB y llamadas ilimitadas,,18-07-2023,00:00:00,0,0,503316480,Datos 4G,59.9521
DAT,FV8HKCL5EG,398946116,10 GB y llamadas ilimitadas,,14-07-2023,00:00:00,0,0,1029701632,Datos 4G,8.9275
DAT,2YS3RNUFVH,368051297,10 GB y llamadas ilimitadas,,03-07-2023,00:00:00,0,0,710934528,Datos 4G,42.0866
DAT,6DIGIO1EOD,631457226,10 GB y llamadas ilimitadas,,20-07-2023,00:00:00,0,0,556793856,Datos 4G,74.4847
DAT,C38TU9DPGQ,127208957,10 GB y llamadas ilimitadas,,14-07-2023,00:00:00,0,0,627048448,Datos 4G,43.3903
DAT,6YQ5BL67F2,254135494,10 GB y llamadas ilimitadas,,20-07-2023,00:00:00,0,0,135266304,Datos 4G,70.3592
DAT,QT0Q41MMVU,610045531,10 GB y llamadas ilimitadas,,03-07-2023,00:00:00,0,0,401604608,Datos 4G,33.5819
DAT,OJ51PLBETG,954047019,10 GB y llamadas ilimitadas,,02-07-2023,00:00:00,0,0,93323264,Datos 4G,35.9205
DAT,D415BUYWPM,349144350,10 GB y llamadas ilimitadas,,26-07-2023,00:00:00,0,0,288358400,Datos 4G,38.3318
DAT,TYRJ81TOCU,617819373,10 GB y llamadas ilimitadas,,17-07-2023,00:00:00,0,0,505413632,Datos 4G,42.6488
DAT,4OVFDIZGM0,399518981,10 GB y llamadas ilimitadas,,27-07-2023,00:00:00,0,0,558891008,Datos 4G,65.9505
DAT,QHZL0EYY5V,467336457,10 GB y llamadas ilimitadas,,23-07-2023,00:00:00,0,0,165675008,Datos 4G,27.3436
DAT,UNC8FU4439,959315446,10 GB y llamadas ilimitadas,,03-07-2023,00:00:00,0,0,445644800,Datos 4G,70.0021
DAT,RB0BVQDIYC,600321469,10 GB y llamadas ilimitadas,,19-07-2023,00:00:00,0,0,743440384,Datos 4G,47.8922
DAT,SRPFAW94LC,458023891,10 GB y llamadas ilimitadas,,10-07-2023,00:00:00,0,0,609222656,Datos 4G,95.7707
DAT,4RL6GVEM7T,410889101,10 GB y llamadas ilimitadas,,12-07-2023,00:00:00,0,0,648019968,Datos 4G,30.8972
DAT,ZIHBGQWP1U,111350645,10 GB y llamadas ilimitadas,,25-07-2023,00:00:00,0,0,201326592,Datos 4G,77.0213
DAT,SAGEGFCEQY,657242377,10 GB y llamadas ilimitadas,,24-07-2023,00:00:00,0,0,905969664,Datos 4G,78.0891
DAT,FWQK3WRHFK,678099485,10 GB y llamadas ilimitadas,,17-07-2023,00:00:00,0,0,610271232,Datos 4G,41.341
DAT,3GXPAXH4EI,407119170,10 GB y llamadas ilimitadas,,30-07-2023,00:00:00,0,0,663748608,Datos 4G,86.9791
DAT,3KDYBRAKLD,990569152,10 GB y llamadas ilimitadas,,27-07-2023,00:00:00,0,0,122683392,Datos 4G,31.6606
DAT,L7ABO18C1Q,355032619,10 GB y llamadas ilimitadas,,11-07-2023,00:00:00,0,0,120586240,Datos 4G,43.0935
DAT,AQ1EGTKRF6,789207716,10 GB y llamadas ilimitadas,,03-07-2023,00:00:00,0,0,31457280,Datos 4G,58.0316
DAT,T1IKDGQ30S,103516425,10 GB y llamadas ilimitadas,,10-07-2023,00:00:00,0,0,315621376,Datos 4G,78.8478
DAT,8EN0ALRVD0,880908676,10 GB y llamadas ilimitadas,,03-07-2023,00:00:00,0,0,308281344,Datos 4G,82.6563
DAT,J6BYT2ENR8,644057992,10 GB y llamadas ilimitadas,,22-07-2023,00:00:00,0,0,716177408,Datos 4G,56.9494
DAT,LHGE8IMUSK,840620561,10 GB y llamadas ilimitadas,,27-07-2023,00:00:00,0,0,477102080,Datos 4G,6.7816
DAT,UJSCYHB3KW,396653729,10 GB y llamadas ilimitadas,,24-07-2023,00:00:00,0,0,530579456,Datos 4G,11.3188
DAT,SB756Z0104,141032426,10 GB y llamadas ilimitadas,,19-07-2023,00:00:00,0,0,241172480,Datos 4G,30.7368
DAT,QK81MLWUBP,128019928,10 GB y llamadas ilimitadas,,19-07-2023,00:00:00,0,0,445644800,Datos 4G,54.2389
DAT,Z8OQ6H4HI3,538973355,10 GB y llamadas ilimitadas,,21-07-2023,00:00:00,0,0,907018240,Datos 4G,94.56
DAT,J2BR46FEU6,424666704,10 GB y llamadas ilimitadas,,01-07-2023,00:00:00,0,0,963641344,Datos 4G,10.7023
DAT,BZGJ9H1JFW,433378962,10 GB y llamadas ilimitadas,,07-07-2023,00:00:00,0,0,4194304,Datos 4G,50.4645
DAT,AWAEYIO4KF,691656530,10 GB y llamadas ilimitadas,,09-07-2023,00:00:00,0,0,902823936,Datos 4G,53.388
DAT,WLOFOQ7PC0,714935275,10 GB y llamadas ilimitadas,,18-07-2023,00:00:00,0,0,708837376,Datos 4G,78.3655
DAT,06XFRJS1GN,665003690,10 GB y llamadas ilimitadas,,03-07-2023,00:00:00,0,0,56623104,Datos 4G,98.1141
DAT,UJU1HCERAD,710464606,10 GB y llamadas ilimitadas,,24-07-2023,00:00:00,0,0,520093696,Datos 4G,91.3775
DAT,DFV1PMFRBZ,164749521,10 GB y llamadas ilimitadas,,10-07-2023,00:00:00,0,0,413138944,Datos 4G,61.7844
DAT,1KVQJMWFJN,969861824,10 GB y llamadas ilimitadas,,01-07-2023,00:00:00,0,0,750780416,Datos 4G,27.2882
