typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,KYYLHW2RAA,183799152,10 GB y llamadas ilimitadas,,16-11-2023,00:00:00,0,0,763363328,Datos 4G,95.5331
DAT,G5K9N48QQ5,533203746,10 GB y llamadas ilimitadas,,04-11-2023,00:00:00,0,0,214958080,Datos 4G,76.9052
DAT,GRU4Q35191,650983489,10 GB y llamadas ilimitadas,,03-11-2023,00:00:00,0,0,284164096,Datos 4G,8.2121
DAT,BLE3C5PLH6,260167258,10 GB y llamadas ilimitadas,,18-11-2023,00:00:00,0,0,429916160,Datos 4G,20.0425
DAT,8LMRVE1E57,823458326,10 GB y llamadas ilimitadas,,06-11-2023,00:00:00,0,0,94371840,Datos 4G,76.2401
DAT,HP6VS6U287,203998887,10 GB y llamadas ilimitadas,,26-11-2023,00:00:00,0,0,641728512,Datos 4G,80.5057
DAT,Z0RW6HLT8E,733968990,10 GB y llamadas ilimitadas,,11-11-2023,00:00:00,0,0,317718528,Datos 4G,19.5474
DAT,SYA2QJ9PMJ,844717898,10 GB y llamadas ilimitadas,,21-11-2023,00:00:00,0,0,271581184,Datos 4G,20.8153
DAT,QMU7GU64IH,238610827,10 GB y llamadas ilimitadas,,06-11-2023,00:00:00,0,0,312475648,Datos 4G,19.7482
DAT,JZRXGI2IOZ,490080322,10 GB y llamadas ilimitadas,,11-11-2023,00:00:00,0,0,344981504,Datos 4G,25.3789
DAT,HIUK32PHU5,572775232,10 GB y llamadas ilimitadas,,27-11-2023,00:00:00,0,0,861929472,Datos 4G,6.0888
DAT,V4R2LP88V5,518588180,10 GB y llamadas ilimitadas,,09-11-2023,00:00:00,0,0,249561088,Datos 4G,87.3834
DAT,31W1L7T5XM,363612972,10 GB y llamadas ilimitadas,,20-11-2023,00:00:00,0,0,235929600,Datos 4G,34.5247
DAT,O9WP5NLHTP,624956891,10 GB y llamadas ilimitadas,,19-11-2023,00:00:00,0,0,893386752,Datos 4G,29.2182
DAT,GTTDZW53E8,293897797,10 GB y llamadas ilimitadas,,22-11-2023,00:00:00,0,0,18874368,Datos 4G,4.5069
DAT,QONGE683N8,231019599,10 GB y llamadas ilimitadas,,07-11-2023,00:00:00,0,0,961544192,Datos 4G,34.3338
DAT,2OZ9PDJCP3,426676533,10 GB y llamadas ilimitadas,,22-11-2023,00:00:00,0,0,778043392,Datos 4G,6.1714
DAT,MSF2MTK9AA,636391315,10 GB y llamadas ilimitadas,,21-11-2023,00:00:00,0,0,29360128,Datos 4G,80.3998
DAT,WZQ6BQEJDJ,302485756,10 GB y llamadas ilimitadas,,30-11-2023,00:00:00,0,0,743440384,Datos 4G,90.7182
DAT,0LNX5C49WG,594624679,10 GB y llamadas ilimitadas,,30-11-2023,00:00:00,0,0,390070272,Datos 4G,54.3383
DAT,TMMFXHS5IA,536449193,10 GB y llamadas ilimitadas,,17-11-2023,00:00:00,0,0,389021696,Datos 4G,95.9053
DAT,5GRD2XMEHP,784344339,10 GB y llamadas ilimitadas,,10-11-2023,00:00:00,0,0,566231040,Datos 4G,67.1193
DAT,QTRFBY4L8R,300570527,10 GB y llamadas ilimitadas,,10-11-2023,00:00:00,0,0,272629760,Datos 4G,75.6417
DAT,0HM12I3JTY,563912564,10 GB y llamadas ilimitadas,,29-11-2023,00:00:00,0,0,61865984,Datos 4G,5.4103
DAT,AIB0H2WTAG,162986386,10 GB y llamadas ilimitadas,,04-11-2023,00:00:00,0,0,555745280,Datos 4G,64.1979
DAT,PZ02PGRQ3Q,720005334,10 GB y llamadas ilimitadas,,12-11-2023,00:00:00,0,0,510656512,Datos 4G,48.7981
DAT,FXBH6EOG0E,989397390,10 GB y llamadas ilimitadas,,14-11-2023,00:00:00,0,0,434110464,Datos 4G,40.8785
DAT,14ZVTU3G0S,656063766,10 GB y llamadas ilimitadas,,24-11-2023,00:00:00,0,0,487587840,Datos 4G,69.8087
DAT,I7WYRPL1JZ,151850493,10 GB y llamadas ilimitadas,,10-11-2023,00:00:00,0,0,30408704,Datos 4G,46.3279
DAT,ZPBYF41DGT,999699157,10 GB y llamadas ilimitadas,,02-11-2023,00:00:00,0,0,738197504,Datos 4G,83.7441
DAT,VEI9JSIIWX,606050057,10 GB y llamadas ilimitadas,,23-11-2023,00:00:00,0,0,1029701632,Datos 4G,86.0235
DAT,3THHM0N7L9,993756290,10 GB y llamadas ilimitadas,,09-11-2023,00:00:00,0,0,5242880,Datos 4G,53.1049
DAT,HBZFR7RSKP,799027053,10 GB y llamadas ilimitadas,,05-11-2023,00:00:00,0,0,888143872,Datos 4G,46.2183
DAT,SLYZR61KBI,525639231,10 GB y llamadas ilimitadas,,20-11-2023,00:00:00,0,0,273678336,Datos 4G,63.8467
DAT,IEKRFQ6XJ3,606538325,10 GB y llamadas ilimitadas,,11-11-2023,00:00:00,0,0,753926144,Datos 4G,59.2425
DAT,DFMS1FMNFL,676515070,10 GB y llamadas ilimitadas,,12-11-2023,00:00:00,0,0,5242880,Datos 4G,42.484
DAT,CTD9MDXJWR,766729026,10 GB y llamadas ilimitadas,,13-11-2023,00:00:00,0,0,319815680,Datos 4G,34.369
DAT,1ECSHZXNEW,494673723,10 GB y llamadas ilimitadas,,07-11-2023,00:00:00,0,0,494927872,Datos 4G,36.5574
DAT,CNGXKMTSPP,334334431,10 GB y llamadas ilimitadas,,24-11-2023,00:00:00,0,0,600834048,Datos 4G,45.2072
DAT,GJZRJ0K1L9,358100793,10 GB y llamadas ilimitadas,,07-11-2023,00:00:00,0,0,786432000,Datos 4G,72.9246
DAT,37GMRREL1H,727198028,10 GB y llamadas ilimitadas,,20-11-2023,00:00:00,0,0,676331520,Datos 4G,55.1096
DAT,22A4T05GW3,368217918,10 GB y llamadas ilimitadas,,19-11-2023,00:00:00,0,0,338690048,Datos 4G,61.2309
DAT,9OC5GQZXZB,731612620,10 GB y llamadas ilimitadas,,06-11-2023,00:00:00,0,0,696254464,Datos 4G,11.1867
DAT,VUF76P34YI,636838469,10 GB y llamadas ilimitadas,,09-11-2023,00:00:00,0,0,346030080,Datos 4G,51.1028
DAT,BCG64ZK098,957107068,10 GB y llamadas ilimitadas,,12-11-2023,00:00:00,0,0,801112064,Datos 4G,20.2932
DAT,7LV1FBS8YQ,310956260,10 GB y llamadas ilimitadas,,23-11-2023,00:00:00,0,0,393216000,Datos 4G,5.8127
DAT,IBQY4KN1VO,293759757,10 GB y llamadas ilimitadas,,03-11-2023,00:00:00,0,0,772800512,Datos 4G,5.2201
DAT,FI0V8Q0T5F,957984239,10 GB y llamadas ilimitadas,,03-11-2023,00:00:00,0,0,37748736,Datos 4G,73.983
DAT,WMHTNDRRHV,859640035,10 GB y llamadas ilimitadas,,02-11-2023,00:00:00,0,0,529530880,Datos 4G,35.0631
DAT,SGTH9MI8DK,689305833,10 GB y llamadas ilimitadas,,26-11-2023,00:00:00,0,0,907018240,Datos 4G,50.508
DAT,V3IVVMG4FA,673447321,10 GB y llamadas ilimitadas,,05-11-2023,00:00:00,0,0,720371712,Datos 4G,17.795
