typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,Y22LJ8QWC6,937227776,10 GB y llamadas ilimitadas,,28-03-2023,00:00:00,0,0,462422016,Datos 4G,40.9317
DAT,12KSJNQDVJ,673845508,10 GB y llamadas ilimitadas,,13-03-2023,00:00:00,0,0,111149056,Datos 4G,5.8641
DAT,H33M9VARWJ,470358462,10 GB y llamadas ilimitadas,,07-03-2023,00:00:00,0,0,419430400,Datos 4G,85.386
DAT,7C8W5AJJXP,993469749,10 GB y llamadas ilimitadas,,03-03-2023,00:00:00,0,0,808452096,Datos 4G,79.7027
DAT,T31N4W013Y,178904243,10 GB y llamadas ilimitadas,,25-03-2023,00:00:00,0,0,106954752,Datos 4G,71.582
DAT,07IQ0V8M5N,562419818,10 GB y llamadas ilimitadas,,24-03-2023,00:00:00,0,0,163577856,Datos 4G,45.9097
DAT,H3UWKUWEAH,958500447,10 GB y llamadas ilimitadas,,09-03-2023,00:00:00,0,0,166723584,Datos 4G,10.124
DAT,X90T9J85FC,415209759,10 GB y llamadas ilimitadas,,10-03-2023,00:00:00,0,0,217055232,Datos 4G,42.1213
DAT,63HAWZ9GR4,280202534,10 GB y llamadas ilimitadas,,20-03-2023,00:00:00,0,0,307232768,Datos 4G,3.9723
DAT,WTZQG5RO07,978208343,10 GB y llamadas ilimitadas,,24-03-2023,00:00:00,0,0,165675008,Datos 4G,22.505
DAT,UNFG12ZZDM,919618626,10 GB y llamadas ilimitadas,,29-03-2023,00:00:00,0,0,632291328,Datos 4G,52.6799
DAT,FV9NTRNA7U,638951814,10 GB y llamadas ilimitadas,,07-03-2023,00:00:00,0,0,377487360,Datos 4G,82.8165
DAT,MICSONILN0,993856764,10 GB y llamadas ilimitadas,,16-03-2023,00:00:00,0,0,667942912,Datos 4G,86.5811
DAT,DFU8V52VFK,690937421,10 GB y llamadas ilimitadas,,17-03-2023,00:00:00,0,0,363855872,Datos 4G,29.8866
DAT,LN6L0JX5YR,207119117,10 GB y llamadas ilimitadas,,09-03-2023,00:00:00,0,0,527433728,Datos 4G,85.328
DAT,IWJJ6AC8EW,460349553,10 GB y llamadas ilimitadas,,08-03-2023,00:00:00,0,0,192937984,Datos 4G,79.8252
DAT,4QNT7B5JM3,485206863,10 GB y llamadas ilimitadas,,30-03-2023,00:00:00,0,0,360710144,Datos 4G,83.3536
DAT,7U5RY7JD5T,684281656,10 GB y llamadas ilimitadas,,12-03-2023,00:00:00,0,0,46137344,Datos 4G,39.5569
DAT,C9AKBYGWCZ,452575999,10 GB y llamadas ilimitadas,,07-03-2023,00:00:00,0,0,682622976,Datos 4G,86.7821
DAT,5FF1YFZ0R9,748691904,10 GB y llamadas ilimitadas,,28-03-2023,00:00:00,0,0,549453824,Datos 4G,5.6664
DAT,AN5XQAYAIA,496562879,10 GB y llamadas ilimitadas,,18-03-2023,00:00:00,0,0,855638016,Datos 4G,64.4247
DAT,MU5O5YU4GL,608611306,10 GB y llamadas ilimitadas,,09-03-2023,00:00:00,0,0,752877568,Datos 4G,23.7022
DAT,74VQB955R0,495184426,10 GB y llamadas ilimitadas,,08-03-2023,00:00:00,0,0,579862528,Datos 4G,33.4409
DAT,ROGPG58PI6,830166426,10 GB y llamadas ilimitadas,,18-03-2023,00:00:00,0,0,752877568,Datos 4G,11.3656
DAT,YK6H5PH6MI,269689876,10 GB y llamadas ilimitadas,,24-03-2023,00:00:00,0,0,7340032,Datos 4G,98.9161
DAT,55GZESKRW3,509192058,10 GB y llamadas ilimitadas,,26-03-2023,00:00:00,0,0,757071872,Datos 4G,64.6342
DAT,PIVHOX696B,539891233,10 GB y llamadas ilimitadas,,17-03-2023,00:00:00,0,0,819986432,Datos 4G,39.3675
DAT,SAH8YMD05Q,474528154,10 GB y llamadas ilimitadas,,30-03-2023,00:00:00,0,0,97517568,Datos 4G,20.0588
DAT,VBEKTKQD6F,195218742,10 GB y llamadas ilimitadas,,18-03-2023,00:00:00,0,0,884998144,Datos 4G,71.6785
DAT,461C5I7TZN,885837267,10 GB y llamadas ilimitadas,,05-03-2023,00:00:00,0,0,176160768,Datos 4G,68.2835
DAT,UHMKYWMGCX,722800279,10 GB y llamadas ilimitadas,,21-03-2023,00:00:00,0,0,409993216,Datos 4G,12.1676
DAT,OC5AVRFODU,478645728,10 GB y llamadas ilimitadas,,04-03-2023,00:00:00,0,0,241172480,Datos 4G,76.4086
DAT,GQWIZ7J06E,210098570,10 GB y llamadas ilimitadas,,14-03-2023,00:00:00,0,0,362807296,Datos 4G,30.0701
DAT,E2D6KIN3MD,897313843,10 GB y llamadas ilimitadas,,12-03-2023,00:00:00,0,0,276824064,Datos 4G,26.7449
DAT,9H77YUAZDE,276342683,10 GB y llamadas ilimitadas,,18-03-2023,00:00:00,0,0,144703488,Datos 4G,54.5314
DAT,6YKM3FODQ6,775285895,10 GB y llamadas ilimitadas,,15-03-2023,00:00:00,0,0,734003200,Datos 4G,96.2753
DAT,50JM6JZL4O,831214993,10 GB y llamadas ilimitadas,,05-03-2023,00:00:00,0,0,734003200,Datos 4G,61.5869
DAT,9B5Y7HTAEZ,176094351,10 GB y llamadas ilimitadas,,05-03-2023,00:00:00,0,0,48234496,Datos 4G,73.6162
DAT,5HONEIY8KK,477671357,10 GB y llamadas ilimitadas,,19-03-2023,00:00:00,0,0,662700032,Datos 4G,19.6735
DAT,E652V4L5YR,506545363,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,575668224,Datos 4G,54.2385
DAT,98JVGP5XOA,977218417,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,473956352,Datos 4G,86.0639
DAT,JCM0M89VBH,592273798,10 GB y llamadas ilimitadas,,25-03-2023,00:00:00,0,0,268435456,Datos 4G,90.5276
DAT,MRLL20YTKD,797035163,10 GB y llamadas ilimitadas,,29-03-2023,00:00:00,0,0,907018240,Datos 4G,46.5147
DAT,LMM7H9BW07,781903616,10 GB y llamadas ilimitadas,,22-03-2023,00:00:00,0,0,462422016,Datos 4G,7.1136
DAT,VFW5UPGLC1,255502990,10 GB y llamadas ilimitadas,,11-03-2023,00:00:00,0,0,771751936,Datos 4G,43.2929
DAT,TAXIP5D0KQ,782174512,10 GB y llamadas ilimitadas,,19-03-2023,00:00:00,0,0,349175808,Datos 4G,1.0799
DAT,30YYT4N2HX,483009887,10 GB y llamadas ilimitadas,,02-03-2023,00:00:00,0,0,19922944,Datos 4G,4.3826
DAT,NQCO7UL0PF,281951011,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,666894336,Datos 4G,4.8194
DAT,DZRDXCIUHW,655550619,10 GB y llamadas ilimitadas,,12-03-2023,00:00:00,0,0,125829120,Datos 4G,62.0467
DAT,CQVOB5CCPZ,834690468,10 GB y llamadas ilimitadas,,27-03-2023,00:00:00,0,0,682622976,Datos 4G,50.7428
DAT,H8CYIPWM1I,902097556,10 GB y llamadas ilimitadas,,04-03-2023,00:00:00,0,0,943718400,Datos 4G,26.3593
DAT,GO0JJ2YEFM,191977200,10 GB y llamadas ilimitadas,,09-03-2023,00:00:00,0,0,801112064,Datos 4G,55.4908
DAT,7D4UJZ4MTC,534402096,10 GB y llamadas ilimitadas,,07-03-2023,00:00:00,0,0,89128960,Datos 4G,97.2474
DAT,Q2I9IK7WKR,980462393,10 GB y llamadas ilimitadas,,07-03-2023,00:00:00,0,0,377487360,Datos 4G,73.4975
DAT,98VP6LA567,504316072,10 GB y llamadas ilimitadas,,20-03-2023,00:00:00,0,0,668991488,Datos 4G,28.2676
DAT,AGA8WJB54U,850815639,10 GB y llamadas ilimitadas,,29-03-2023,00:00:00,0,0,734003200,Datos 4G,91.5761
DAT,BMNZDEQRNL,996264531,10 GB y llamadas ilimitadas,,12-03-2023,00:00:00,0,0,922746880,Datos 4G,86.4975
DAT,O1LDC331OM,541486497,10 GB y llamadas ilimitadas,,05-03-2023,00:00:00,0,0,571473920,Datos 4G,23.529
DAT,NMJ8BNFJ0V,689312157,10 GB y llamadas ilimitadas,,19-03-2023,00:00:00,0,0,386924544,Datos 4G,59.8702
DAT,2BZ1VM735R,827938178,10 GB y llamadas ilimitadas,,27-03-2023,00:00:00,0,0,435159040,Datos 4G,63.3808
DAT,ZW4S788IBL,883599735,10 GB y llamadas ilimitadas,,06-03-2023,00:00:00,0,0,6291456,Datos 4G,50.2401
DAT,WYX25NIR9W,615652730,10 GB y llamadas ilimitadas,,29-03-2023,00:00:00,0,0,1020264448,Datos 4G,15.5251
DAT,M9IEWBCNLF,122678880,10 GB y llamadas ilimitadas,,24-03-2023,00:00:00,0,0,235929600,Datos 4G,41.8451
