typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,N8TN9F99UT,195518614,10 GB y llamadas ilimitadas,,10-01-2023,00:00:00,0,0,979369984,Datos 4G,29.8958
DAT,QZ892EKJTU,230333728,10 GB y llamadas ilimitadas,,14-01-2023,00:00:00,0,0,390070272,Datos 4G,48.6507
DAT,PB57B1Z5D8,247572997,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,74448896,Datos 4G,45.2916
DAT,KC5ZBHSBJ4,378246782,10 GB y llamadas ilimitadas,,29-01-2023,00:00:00,0,0,686817280,Datos 4G,94.0437
DAT,0YTT45JS1I,253034319,10 GB y llamadas ilimitadas,,17-01-2023,00:00:00,0,0,155189248,Datos 4G,86.0039
DAT,Z3Z4KYXIVT,408659038,10 GB y llamadas ilimitadas,,16-01-2023,00:00:00,0,0,862978048,Datos 4G,45.6118
DAT,ASJBRCEKCD,643222577,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,50331648,Datos 4G,13.7394
DAT,08T7GRNB3P,452741999,10 GB y llamadas ilimitadas,,31-01-2023,00:00:00,0,0,414187520,Datos 4G,41.6498
DAT,E5157LV9W0,518212844,10 GB y llamadas ilimitadas,,24-01-2023,00:00:00,0,0,298844160,Datos 4G,29.1272
DAT,K55FNTEATC,455961195,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,1039138816,Datos 4G,44.4386
DAT,I752B3HAO2,143090909,10 GB y llamadas ilimitadas,,29-01-2023,00:00:00,0,0,246415360,Datos 4G,83.7368
DAT,KHLF2XGB22,274067380,10 GB y llamadas ilimitadas,,24-01-2023,00:00:00,0,0,61865984,Datos 4G,2.5575
DAT,SIQJJB2JPZ,387057379,10 GB y llamadas ilimitadas,,14-01-2023,00:00:00,0,0,1029701632,Datos 4G,27.7987
DAT,2BHQPHEH5O,126819570,10 GB y llamadas ilimitadas,,04-01-2023,00:00:00,0,0,268435456,Datos 4G,7.1237
DAT,LD8JPNX71G,893636402,10 GB y llamadas ilimitadas,,15-01-2023,00:00:00,0,0,491782144,Datos 4G,56.5857
DAT,4R7CQ9D2FJ,201238466,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,511705088,Datos 4G,94.7586
DAT,EFXIMYHV5D,280626654,10 GB y llamadas ilimitadas,,28-01-2023,00:00:00,0,0,968884224,Datos 4G,70.2038
DAT,5VRA1TNY64,775409413,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,289406976,Datos 4G,27.9212
DAT,BFZ0BQ8Q1P,418061293,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,541065216,Datos 4G,9.1831
DAT,U5F5JRSXKE,912875160,10 GB y llamadas ilimitadas,,07-01-2023,00:00:00,0,0,511705088,Datos 4G,81.2074
DAT,CAI1EX38L2,728563898,10 GB y llamadas ilimitadas,,26-01-2023,00:00:00,0,0,761266176,Datos 4G,24.5352
DAT,VB8TKKJFFC,977597399,10 GB y llamadas ilimitadas,,16-01-2023,00:00:00,0,0,487587840,Datos 4G,75.3187
DAT,2IIEYNXZRU,728149812,10 GB y llamadas ilimitadas,,16-01-2023,00:00:00,0,0,1002438656,Datos 4G,58.1852
DAT,0EYQHA1ZNY,289583036,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,864026624,Datos 4G,91.6512
DAT,KVCLKGTQYG,314542519,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,943718400,Datos 4G,12.0485
DAT,AYLDFGHM61,350550335,10 GB y llamadas ilimitadas,,16-01-2023,00:00:00,0,0,951058432,Datos 4G,91.634
DAT,0G5NG5SU0Y,732876652,10 GB y llamadas ilimitadas,,08-01-2023,00:00:00,0,0,98566144,Datos 4G,16.1102
DAT,0LS7D7GM83,201449440,10 GB y llamadas ilimitadas,,15-01-2023,00:00:00,0,0,249561088,Datos 4G,55.7343
DAT,IY50AA2WQ4,705662700,10 GB y llamadas ilimitadas,,02-01-2023,00:00:00,0,0,922746880,Datos 4G,2.0159
DAT,TQX0GYTRZ2,755946540,10 GB y llamadas ilimitadas,,04-01-2023,00:00:00,0,0,500170752,Datos 4G,53.1673
DAT,ZL4QKPS29Q,475003331,10 GB y llamadas ilimitadas,,27-01-2023,00:00:00,0,0,121634816,Datos 4G,21.9166
DAT,G2RAFN8BKE,139651391,10 GB y llamadas ilimitadas,,18-01-2023,00:00:00,0,0,768606208,Datos 4G,28.422
DAT,WQVWJNHG9B,712575684,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,868220928,Datos 4G,97.7939
DAT,R8VPG7EHPS,890221750,10 GB y llamadas ilimitadas,,07-01-2023,00:00:00,0,0,741343232,Datos 4G,56.7193
DAT,C09W1EUN7M,143783208,10 GB y llamadas ilimitadas,,17-01-2023,00:00:00,0,0,688914432,Datos 4G,61.0814
DAT,2AM14V6CDA,546520295,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,661651456,Datos 4G,64.7624
DAT,CFVWEDRILH,882673319,10 GB y llamadas ilimitadas,,31-01-2023,00:00:00,0,0,575668224,Datos 4G,72.4941
DAT,AYWFMD5SZC,791265159,10 GB y llamadas ilimitadas,,22-01-2023,00:00:00,0,0,870318080,Datos 4G,11.5931
DAT,KZXH4NN4QO,245757426,10 GB y llamadas ilimitadas,,05-01-2023,00:00:00,0,0,562036736,Datos 4G,89.6369
DAT,28OQW2D4MQ,254694042,10 GB y llamadas ilimitadas,,29-01-2023,00:00:00,0,0,355467264,Datos 4G,93.2439
DAT,0TZOSU96LE,359296458,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,406847488,Datos 4G,44.1127
DAT,3EIO2HBF2E,205948147,10 GB y llamadas ilimitadas,,24-01-2023,00:00:00,0,0,247463936,Datos 4G,36.3646
DAT,AQBF93F3H9,859992427,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,447741952,Datos 4G,25.4055
DAT,SV6FYOJND2,971880465,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,707788800,Datos 4G,28.2742
DAT,QEOEB2VZTD,464457354,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,95420416,Datos 4G,68.5933
DAT,31AWT04R3R,380185903,10 GB y llamadas ilimitadas,,25-01-2023,00:00:00,0,0,4194304,Datos 4G,86.4776
DAT,H92TTPBGJH,918483896,10 GB y llamadas ilimitadas,,25-01-2023,00:00:00,0,0,819986432,Datos 4G,77.3132
DAT,JK77XKXZAN,765096346,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,380633088,Datos 4G,29.3185
DAT,CFU7JX2JH2,541666618,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,903872512,Datos 4G,53.5471
DAT,1EWDL6ISMO,498353630,10 GB y llamadas ilimitadas,,18-01-2023,00:00:00,0,0,343932928,Datos 4G,38.8996
DAT,MOFGNI2JPW,935685451,10 GB y llamadas ilimitadas,,10-01-2023,00:00:00,0,0,888143872,Datos 4G,81.3071
DAT,972J8SSXWV,543759089,10 GB y llamadas ilimitadas,,07-01-2023,00:00:00,0,0,379584512,Datos 4G,47.7909
DAT,WH6IFZ30W6,546247212,10 GB y llamadas ilimitadas,,21-01-2023,00:00:00,0,0,1018167296,Datos 4G,98.359
DAT,RY7JDFEQFH,124441987,10 GB y llamadas ilimitadas,,05-01-2023,00:00:00,0,0,589299712,Datos 4G,58.0468
DAT,3BDO4ZTSX0,314107820,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,230686720,Datos 4G,45.0865
DAT,1C0O7QS7V1,134965518,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,547356672,Datos 4G,80.4486
DAT,ERHRP8ELIV,438471474,10 GB y llamadas ilimitadas,,14-01-2023,00:00:00,0,0,713031680,Datos 4G,17.0576
DAT,TFH7V8TWO9,538234535,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,517996544,Datos 4G,31.3567
DAT,6WRU0VCP7O,287082893,10 GB y llamadas ilimitadas,,08-01-2023,00:00:00,0,0,406847488,Datos 4G,11.9349
DAT,O8O8STSYQS,281114666,10 GB y llamadas ilimitadas,,04-01-2023,00:00:00,0,0,260046848,Datos 4G,27.1174
DAT,A74NAU06GU,717353819,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,840957952,Datos 4G,96.0659
DAT,PEP04HN80O,602972934,10 GB y llamadas ilimitadas,,30-01-2023,00:00:00,0,0,601882624,Datos 4G,91.7495
DAT,TBIRR0G5KB,551678495,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,857735168,Datos 4G,43.4852
DAT,WH8IJ7SHYN,757130895,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,245366784,Datos 4G,10.4235
DAT,DV5VKUAFRD,302386733,10 GB y llamadas ilimitadas,,14-01-2023,00:00:00,0,0,471859200,Datos 4G,63.7908
