typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,1QN3WQ9N9S,161897388,10 GB y llamadas ilimitadas,,01-10-2023,00:00:00,0,0,183500800,Datos 4G,53.0086
DAT,3SH3Z6K49B,156518467,10 GB y llamadas ilimitadas,,15-10-2023,00:00:00,0,0,881852416,Datos 4G,60.2913
DAT,XXTA85TZNB,914705089,10 GB y llamadas ilimitadas,,14-10-2023,00:00:00,0,0,1040187392,Datos 4G,27.0551
DAT,TKT1XLP704,459053624,10 GB y llamadas ilimitadas,,10-10-2023,00:00:00,0,0,161480704,Datos 4G,68.4294
DAT,XS1R4NUDVN,255254584,10 GB y llamadas ilimitadas,,18-10-2023,00:00:00,0,0,119537664,Datos 4G,93.1151
DAT,0AW2VY04HB,972221599,10 GB y llamadas ilimitadas,,07-10-2023,00:00:00,0,0,138412032,Datos 4G,29.5938
DAT,7GB7IDW78G,452902536,10 GB y llamadas ilimitadas,,16-10-2023,00:00:00,0,0,569376768,Datos 4G,2.1851
DAT,LZRHE6ZSMV,483072393,10 GB y llamadas ilimitadas,,06-10-2023,00:00:00,0,0,125829120,Datos 4G,96.2218
DAT,1EN6CU5HUJ,299047072,10 GB y llamadas ilimitadas,,13-10-2023,00:00:00,0,0,303038464,Datos 4G,71.1509
DAT,UX9TSOD2LR,652145857,10 GB y llamadas ilimitadas,,24-10-2023,00:00:00,0,0,534773760,Datos 4G,72.8842
DAT,STJXDLLL3N,777753943,10 GB y llamadas ilimitadas,,03-10-2023,00:00:00,0,0,114294784,Datos 4G,57.3897
DAT,LFH23J2JF9,768334338,10 GB y llamadas ilimitadas,,21-10-2023,00:00:00,0,0,757071872,Datos 4G,92.1814
DAT,CAI2X3YOW4,859210624,10 GB y llamadas ilimitadas,,13-10-2023,00:00:00,0,0,1035993088,Datos 4G,98.4229
DAT,7LBSDMKRQ6,139797517,10 GB y llamadas ilimitadas,,29-10-2023,00:00:00,0,0,13631488,Datos 4G,77.1217
DAT,ZIZFTVBON0,129521969,10 GB y llamadas ilimitadas,,16-10-2023,00:00:00,0,0,918552576,Datos 4G,88.0957
DAT,91V06QG6QZ,145871715,10 GB y llamadas ilimitadas,,22-10-2023,00:00:00,0,0,103809024,Datos 4G,46.0647
DAT,FXGIPVA91M,899098543,10 GB y llamadas ilimitadas,,15-10-2023,00:00:00,0,0,888143872,Datos 4G,84.8486
DAT,VJ5GY6RBP9,171641039,10 GB y llamadas ilimitadas,,05-10-2023,00:00:00,0,0,806354944,Datos 4G,62.7077
DAT,4TD0HW4WDV,106423352,10 GB y llamadas ilimitadas,,17-10-2023,00:00:00,0,0,310378496,Datos 4G,97.5891
DAT,YVTDAHQ26D,278233639,10 GB y llamadas ilimitadas,,10-10-2023,00:00:00,0,0,941621248,Datos 4G,71.9954
