typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,KAGBJPVD0H,162610297,10 GB y llamadas ilimitadas,,27-02-2023,00:00:00,0,0,428867584,Datos 4G,43.4528
DAT,N7NVBGQ1TM,955861312,10 GB y llamadas ilimitadas,,16-02-2023,00:00:00,0,0,305135616,Datos 4G,60.094
DAT,HCILPJFYDY,629254803,10 GB y llamadas ilimitadas,,07-02-2023,00:00:00,0,0,204472320,Datos 4G,75.6687
DAT,U8CIMH04JE,680735233,10 GB y llamadas ilimitadas,,22-02-2023,00:00:00,0,0,919601152,Datos 4G,30.0827
DAT,96ZS0SXGDC,182113824,10 GB y llamadas ilimitadas,,21-02-2023,00:00:00,0,0,467664896,Datos 4G,77.0768
DAT,UNVPO2PB03,108130800,10 GB y llamadas ilimitadas,,06-02-2023,00:00:00,0,0,763363328,Datos 4G,55.3323
DAT,5VH2WVKGJ8,663921726,10 GB y llamadas ilimitadas,,03-02-2023,00:00:00,0,0,66060288,Datos 4G,72.1907
DAT,XEP5N25ACB,978254748,10 GB y llamadas ilimitadas,,01-02-2023,00:00:00,0,0,779091968,Datos 4G,75.0172
DAT,3BS6XC6VDA,650796726,10 GB y llamadas ilimitadas,,10-02-2023,00:00:00,0,0,269484032,Datos 4G,89.7304
DAT,PRB4Q6D6LP,972387593,10 GB y llamadas ilimitadas,,07-02-2023,00:00:00,0,0,353370112,Datos 4G,0.4201
DAT,BMPUTNEO9A,916323934,10 GB y llamadas ilimitadas,,13-02-2023,00:00:00,0,0,437256192,Datos 4G,91.2448
DAT,Z29IC49ULB,731647226,10 GB y llamadas ilimitadas,,21-02-2023,00:00:00,0,0,49283072,Datos 4G,72.2971
DAT,3BFRV8P54C,897134056,10 GB y llamadas ilimitadas,,07-02-2023,00:00:00,0,0,597688320,Datos 4G,19.3558
DAT,JJ8IJPIEHM,417690300,10 GB y llamadas ilimitadas,,20-02-2023,00:00:00,0,0,649068544,Datos 4G,67.8991
DAT,NRFWWNUUWG,948246681,10 GB y llamadas ilimitadas,,13-02-2023,00:00:00,0,0,951058432,Datos 4G,85.4796
DAT,PYRJN9WC6A,569818913,10 GB y llamadas ilimitadas,,20-02-2023,00:00:00,0,0,458227712,Datos 4G,54.5333
DAT,W8871U99YG,112488661,10 GB y llamadas ilimitadas,,06-02-2023,00:00:00,0,0,30408704,Datos 4G,72.0
DAT,REREANFTEK,453723160,10 GB y llamadas ilimitadas,,01-02-2023,00:00:00,0,0,892338176,Datos 4G,93.5439
DAT,NXE9987WC2,494571185,10 GB y llamadas ilimitadas,,24-02-2023,00:00:00,0,0,429916160,Datos 4G,52.6138
DAT,AJYU5G42HQ,133933507,10 GB y llamadas ilimitadas,,19-02-2023,00:00:00,0,0,615514112,Datos 4G,71.3443
DAT,DVI5CD7JB6,674206416,10 GB y llamadas ilimitadas,,24-02-2023,00:00:00,0,0,603979776,Datos 4G,9.5302
DAT,S8BF9MLHCG,289665087,10 GB y llamadas ilimitadas,,21-02-2023,00:00:00,0,0,456130560,Datos 4G,62.752
DAT,09O1DYAOZ9,138707015,10 GB y llamadas ilimitadas,,24-02-2023,00:00:00,0,0,941621248,Datos 4G,42.8784
DAT,YXKZSRD85E,590384931,10 GB y llamadas ilimitadas,,12-02-2023,00:00:00,0,0,948961280,Datos 4G,50.5375
DAT,DGOI3XRO3E,250999091,10 GB y llamadas ilimitadas,,12-02-2023,00:00:00,0,0,956301312,Datos 4G,40.41
DAT,0N2Y8442BO,913934931,10 GB y llamadas ilimitadas,,28-02-2023,00:00:00,0,0,164626432,Datos 4G,41.4854
DAT,S8MQLOZF2X,875640583,10 GB y llamadas ilimitadas,,07-02-2023,00:00:00,0,0,12582912,Datos 4G,46.7829
DAT,VUPORU4A36,918146914,10 GB y llamadas ilimitadas,,23-02-2023,00:00:00,0,0,828375040,Datos 4G,4.0241
DAT,1E0EQIAIEJ,988176133,10 GB y llamadas ilimitadas,,12-02-2023,00:00:00,0,0,836763648,Datos 4G,17.4502
DAT,ROJHTSMI5N,479953189,10 GB y llamadas ilimitadas,,28-02-2023,00:00:00,0,0,324009984,Datos 4G,69.5547
DAT,W7JOLM124O,975670619,10 GB y llamadas ilimitadas,,21-02-2023,00:00:00,0,0,675282944,Datos 4G,67.0279
DAT,MN30XLRUGP,603877436,10 GB y llamadas ilimitadas,,28-02-2023,00:00:00,0,0,943718400,Datos 4G,97.76
DAT,8AAJ1O2HQ6,755099806,10 GB y llamadas ilimitadas,,11-02-2023,00:00:00,0,0,380633088,Datos 4G,52.3613
DAT,TXQ5EW8WSL,955363344,10 GB y llamadas ilimitadas,,17-02-2023,00:00:00,0,0,142606336,Datos 4G,75.184
DAT,XQSGRBNPRA,943463852,10 GB y llamadas ilimitadas,,02-02-2023,00:00:00,0,0,751828992,Datos 4G,29.3784
DAT,98CKY55IS0,861928743,10 GB y llamadas ilimitadas,,14-02-2023,00:00:00,0,0,1048576000,Datos 4G,61.8941
