typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,44O7HRTG4U,819614696,10 GB y llamadas ilimitadas,,02-03-2023,00:00:00,0,0,286261248,Datos 4G,15.9979
DAT,BG6RVDA4KS,603865361,10 GB y llamadas ilimitadas,,21-03-2023,00:00:00,0,0,730857472,Datos 4G,28.7634
DAT,GCNQWQ4D7Q,995419677,10 GB y llamadas ilimitadas,,28-03-2023,00:00:00,0,0,633339904,Datos 4G,92.4961
DAT,V7IM83XR46,241355109,10 GB y llamadas ilimitadas,,20-03-2023,00:00:00,0,0,407896064,Datos 4G,60.3035
DAT,W2MGUZVSO7,961823145,10 GB y llamadas ilimitadas,,17-03-2023,00:00:00,0,0,910163968,Datos 4G,63.6664
DAT,LI9FTKZ66Y,689750622,10 GB y llamadas ilimitadas,,18-03-2023,00:00:00,0,0,473956352,Datos 4G,98.216
DAT,0IYP1NO1VX,882370433,10 GB y llamadas ilimitadas,,17-03-2023,00:00:00,0,0,232783872,Datos 4G,72.3616
DAT,YHW6PGLHBN,114552052,10 GB y llamadas ilimitadas,,17-03-2023,00:00:00,0,0,19922944,Datos 4G,90.472
DAT,0WQDVQVWP3,283356532,10 GB y llamadas ilimitadas,,19-03-2023,00:00:00,0,0,14680064,Datos 4G,96.8042
DAT,DCNZ0GOS3T,984929490,10 GB y llamadas ilimitadas,,28-03-2023,00:00:00,0,0,1024458752,Datos 4G,22.3404
DAT,A74G3FFOPS,935802038,10 GB y llamadas ilimitadas,,09-03-2023,00:00:00,0,0,127926272,Datos 4G,32.6082
DAT,WU2HLZ0BOL,371441625,10 GB y llamadas ilimitadas,,29-03-2023,00:00:00,0,0,611319808,Datos 4G,85.6577
DAT,VPX91RY3GK,487325647,10 GB y llamadas ilimitadas,,16-03-2023,00:00:00,0,0,771751936,Datos 4G,51.3897
DAT,N1E3WSHJSF,899711530,10 GB y llamadas ilimitadas,,28-03-2023,00:00:00,0,0,234881024,Datos 4G,47.1609
DAT,QLLLY81G9E,267021422,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,99614720,Datos 4G,45.1689
DAT,PCCGIOJT0L,484723791,10 GB y llamadas ilimitadas,,15-03-2023,00:00:00,0,0,1035993088,Datos 4G,77.7145
DAT,54N9AK5DV1,655814180,10 GB y llamadas ilimitadas,,21-03-2023,00:00:00,0,0,545259520,Datos 4G,45.6333
DAT,GDZ9AF084B,480515675,10 GB y llamadas ilimitadas,,18-03-2023,00:00:00,0,0,521142272,Datos 4G,30.111
DAT,NJP09CCHHF,375916894,10 GB y llamadas ilimitadas,,25-03-2023,00:00:00,0,0,246415360,Datos 4G,70.2752
DAT,H9S74WR4NH,498466842,10 GB y llamadas ilimitadas,,19-03-2023,00:00:00,0,0,871366656,Datos 4G,4.0847
DAT,GGTP014FOF,298047488,10 GB y llamadas ilimitadas,,02-03-2023,00:00:00,0,0,82837504,Datos 4G,78.3704
DAT,R0YVZY4EWH,175201760,10 GB y llamadas ilimitadas,,07-03-2023,00:00:00,0,0,460324864,Datos 4G,95.4058
DAT,7TL7ESV2K8,697976778,10 GB y llamadas ilimitadas,,16-03-2023,00:00:00,0,0,640679936,Datos 4G,59.2554
DAT,6IVPAQZ24I,619724444,10 GB y llamadas ilimitadas,,25-03-2023,00:00:00,0,0,403701760,Datos 4G,12.7508
DAT,ISNWSVLPQC,631974537,10 GB y llamadas ilimitadas,,11-03-2023,00:00:00,0,0,434110464,Datos 4G,84.7436
DAT,DBE0XRVYRU,886554228,10 GB y llamadas ilimitadas,,22-03-2023,00:00:00,0,0,744488960,Datos 4G,92.969
DAT,7IOS0TFT14,512414237,10 GB y llamadas ilimitadas,,30-03-2023,00:00:00,0,0,907018240,Datos 4G,93.3756
DAT,H51AOQ2XIM,932996579,10 GB y llamadas ilimitadas,,16-03-2023,00:00:00,0,0,414187520,Datos 4G,8.7541
DAT,EWVLKDD6GE,808550930,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,710934528,Datos 4G,56.1815
DAT,DU15ZUM4RV,999319149,10 GB y llamadas ilimitadas,,11-03-2023,00:00:00,0,0,688914432,Datos 4G,42.1421
DAT,EGCM66LL2E,797714757,10 GB y llamadas ilimitadas,,05-03-2023,00:00:00,0,0,121634816,Datos 4G,95.9715
DAT,2GISNBW6GS,966482932,10 GB y llamadas ilimitadas,,17-03-2023,00:00:00,0,0,497025024,Datos 4G,19.3294
DAT,XO5KY23RZ1,725134153,10 GB y llamadas ilimitadas,,17-03-2023,00:00:00,0,0,830472192,Datos 4G,87.6797
DAT,ZBZXREY8QW,350124280,10 GB y llamadas ilimitadas,,15-03-2023,00:00:00,0,0,42991616,Datos 4G,56.973
DAT,486EVX0EQ2,310356841,10 GB y llamadas ilimitadas,,07-03-2023,00:00:00,0,0,80740352,Datos 4G,71.9517
DAT,PY115683E1,421178820,10 GB y llamadas ilimitadas,,26-03-2023,00:00:00,0,0,688914432,Datos 4G,84.135
DAT,K7KRXD9QGH,704262380,10 GB y llamadas ilimitadas,,12-03-2023,00:00:00,0,0,809500672,Datos 4G,67.1869
DAT,2F4NUP2SJI,924795177,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,299892736,Datos 4G,98.1873
DAT,27G5KAM85H,293536468,10 GB y llamadas ilimitadas,,20-03-2023,00:00:00,0,0,649068544,Datos 4G,0.8232
DAT,RPVJZ0QN32,278295066,10 GB y llamadas ilimitadas,,10-03-2023,00:00:00,0,0,263192576,Datos 4G,73.1894
DAT,XDAY08BB07,507980253,10 GB y llamadas ilimitadas,,04-03-2023,00:00:00,0,0,591396864,Datos 4G,66.6888
DAT,87HNOPNGY6,472834543,10 GB y llamadas ilimitadas,,05-03-2023,00:00:00,0,0,790626304,Datos 4G,82.8783
DAT,ZWIQH5JWOM,304169564,10 GB y llamadas ilimitadas,,15-03-2023,00:00:00,0,0,758120448,Datos 4G,82.8914
DAT,S3020W1H2X,386600814,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,558891008,Datos 4G,24.2462
DAT,4OAVA3W7HD,516423874,10 GB y llamadas ilimitadas,,09-03-2023,00:00:00,0,0,357564416,Datos 4G,63.4118
DAT,I9ECEN4GY3,226643339,10 GB y llamadas ilimitadas,,01-03-2023,00:00:00,0,0,1044381696,Datos 4G,23.9281
DAT,9NEVBMT21Y,946245272,10 GB y llamadas ilimitadas,,13-03-2023,00:00:00,0,0,661651456,Datos 4G,35.2188
DAT,JS42FT0URB,779754171,10 GB y llamadas ilimitadas,,02-03-2023,00:00:00,0,0,598736896,Datos 4G,28.7529
DAT,6UXLBUO67N,547356991,10 GB y llamadas ilimitadas,,09-03-2023,00:00:00,0,0,352321536,Datos 4G,97.3819
DAT,FR6LOSGC11,723194260,10 GB y llamadas ilimitadas,,10-03-2023,00:00:00,0,0,848297984,Datos 4G,26.7594
DAT,4RL7O2RG6O,786316417,10 GB y llamadas ilimitadas,,19-03-2023,00:00:00,0,0,435159040,Datos 4G,14.5972
DAT,8WBIYT7RZB,309547314,10 GB y llamadas ilimitadas,,24-03-2023,00:00:00,0,0,641728512,Datos 4G,32.6874
DAT,JT8UAS3ZUA,195050013,10 GB y llamadas ilimitadas,,06-03-2023,00:00:00,0,0,443547648,Datos 4G,22.7779
DAT,JJ7HTCBTZC,306798890,10 GB y llamadas ilimitadas,,11-03-2023,00:00:00,0,0,641728512,Datos 4G,69.1692
DAT,H7YIUQ5M8U,725121163,10 GB y llamadas ilimitadas,,11-03-2023,00:00:00,0,0,69206016,Datos 4G,60.414
DAT,FP3IIQHMR8,158238938,10 GB y llamadas ilimitadas,,25-03-2023,00:00:00,0,0,1029701632,Datos 4G,21.4755
DAT,LMU6INQ4SK,842755054,10 GB y llamadas ilimitadas,,31-03-2023,00:00:00,0,0,441450496,Datos 4G,48.5599
DAT,BEZQRV5IA1,360855652,10 GB y llamadas ilimitadas,,31-03-2023,00:00:00,0,0,737148928,Datos 4G,29.5478
DAT,HDMYGLYYOW,783600018,10 GB y llamadas ilimitadas,,31-03-2023,00:00:00,0,0,740294656,Datos 4G,53.7786
DAT,MP4WGUAXGK,740046122,10 GB y llamadas ilimitadas,,03-03-2023,00:00:00,0,0,538968064,Datos 4G,95.6761
DAT,KA2IVB4IPQ,896914889,10 GB y llamadas ilimitadas,,17-03-2023,00:00:00,0,0,745537536,Datos 4G,76.7018
DAT,OF9LJEAKK0,511083956,10 GB y llamadas ilimitadas,,29-03-2023,00:00:00,0,0,956301312,Datos 4G,89.69
DAT,A4EMLKUIVF,988760673,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,942669824,Datos 4G,37.213
DAT,TI92LPCPYN,577374668,10 GB y llamadas ilimitadas,,20-03-2023,00:00:00,0,0,779091968,Datos 4G,1.6406
DAT,GVKYELXDEU,519373696,10 GB y llamadas ilimitadas,,20-03-2023,00:00:00,0,0,945815552,Datos 4G,57.6323
DAT,VWIVOTOLL6,389260654,10 GB y llamadas ilimitadas,,13-03-2023,00:00:00,0,0,445644800,Datos 4G,12.0796
DAT,FK0B4N3TES,814945171,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,762314752,Datos 4G,56.8572
DAT,LMP8X2XDB2,987391748,10 GB y llamadas ilimitadas,,24-03-2023,00:00:00,0,0,240123904,Datos 4G,7.3343
DAT,ZD2TPDUOCE,854225091,10 GB y llamadas ilimitadas,,07-03-2023,00:00:00,0,0,163577856,Datos 4G,57.2559
DAT,FR7FNKXOX1,466928803,10 GB y llamadas ilimitadas,,23-03-2023,00:00:00,0,0,696254464,Datos 4G,28.802
DAT,T0WH7G7N0M,831026427,10 GB y llamadas ilimitadas,,18-03-2023,00:00:00,0,0,470810624,Datos 4G,25.7086
DAT,OHC9E7LXW5,749276115,10 GB y llamadas ilimitadas,,29-03-2023,00:00:00,0,0,377487360,Datos 4G,52.2594
DAT,SO6ABE0IC1,597696053,10 GB y llamadas ilimitadas,,10-03-2023,00:00:00,0,0,1037041664,Datos 4G,83.3764
DAT,7FFDBEHNF3,869773244,10 GB y llamadas ilimitadas,,02-03-2023,00:00:00,0,0,523239424,Datos 4G,68.6028
DAT,STPNW7B948,892472422,10 GB y llamadas ilimitadas,,13-03-2023,00:00:00,0,0,579862528,Datos 4G,74.7076
DAT,TVLR1945J0,541323075,10 GB y llamadas ilimitadas,,31-03-2023,00:00:00,0,0,946864128,Datos 4G,93.5339
DAT,N4XJ0UE7Z3,325346932,10 GB y llamadas ilimitadas,,16-03-2023,00:00:00,0,0,1026555904,Datos 4G,49.2631
DAT,AY3JP4LBHS,767745894,10 GB y llamadas ilimitadas,,03-03-2023,00:00:00,0,0,649068544,Datos 4G,64.0656
DAT,7X99Y2CRD1,895947703,10 GB y llamadas ilimitadas,,04-03-2023,00:00:00,0,0,580911104,Datos 4G,67.398
DAT,U7AIERD484,559500485,10 GB y llamadas ilimitadas,,06-03-2023,00:00:00,0,0,236978176,Datos 4G,43.5848
DAT,MRX3I0Y3FH,296989598,10 GB y llamadas ilimitadas,,28-03-2023,00:00:00,0,0,707788800,Datos 4G,84.6548
DAT,8GSH5F7D2F,149289326,10 GB y llamadas ilimitadas,,29-03-2023,00:00:00,0,0,754974720,Datos 4G,72.7373
DAT,8SZL706MRX,194407699,10 GB y llamadas ilimitadas,,12-03-2023,00:00:00,0,0,398458880,Datos 4G,75.3446
