typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,HK7DYBT6AL,305749867,10 GB y llamadas ilimitadas,,09-08-2023,00:00:00,0,0,704643072,Datos 4G,9.209
DAT,5VX3E26RWA,944375968,10 GB y llamadas ilimitadas,,25-08-2023,00:00:00,0,0,429916160,Datos 4G,7.3416
DAT,YLD15B0FXO,142089762,10 GB y llamadas ilimitadas,,27-08-2023,00:00:00,0,0,590348288,Datos 4G,23.4829
DAT,WJ1FEZ8MGZ,896648913,10 GB y llamadas ilimitadas,,11-08-2023,00:00:00,0,0,504365056,Datos 4G,53.2216
DAT,PPL1QUU5GB,729807722,10 GB y llamadas ilimitadas,,13-08-2023,00:00:00,0,0,603979776,Datos 4G,97.6467
DAT,8J4LAYQPK7,307954935,10 GB y llamadas ilimitadas,,06-08-2023,00:00:00,0,0,282066944,Datos 4G,24.3383
DAT,LACKJT41HC,473187718,10 GB y llamadas ilimitadas,,09-08-2023,00:00:00,0,0,991952896,Datos 4G,49.4612
DAT,S1RK2LNYHP,827986541,10 GB y llamadas ilimitadas,,15-08-2023,00:00:00,0,0,234881024,Datos 4G,39.497
DAT,BNZLJQSFJO,128483623,10 GB y llamadas ilimitadas,,18-08-2023,00:00:00,0,0,513802240,Datos 4G,2.2508
DAT,9XS01MOWUY,366695111,10 GB y llamadas ilimitadas,,15-08-2023,00:00:00,0,0,228589568,Datos 4G,85.9301
DAT,57G5SNPUUJ,720967246,10 GB y llamadas ilimitadas,,19-08-2023,00:00:00,0,0,368050176,Datos 4G,76.6909
DAT,XL1JR0HDWD,436141326,10 GB y llamadas ilimitadas,,19-08-2023,00:00:00,0,0,105906176,Datos 4G,5.699
DAT,OMBLJHIZY2,560958729,10 GB y llamadas ilimitadas,,11-08-2023,00:00:00,0,0,11534336,Datos 4G,56.9826
DAT,R4HBXF8L9O,721057238,10 GB y llamadas ilimitadas,,11-08-2023,00:00:00,0,0,181403648,Datos 4G,87.2857
DAT,HNRT2NCCRR,274143179,10 GB y llamadas ilimitadas,,01-08-2023,00:00:00,0,0,621805568,Datos 4G,32.7027
DAT,HHNJYXIVTL,420199734,10 GB y llamadas ilimitadas,,09-08-2023,00:00:00,0,0,483393536,Datos 4G,82.6119
DAT,BW5RQVBB3D,247210981,10 GB y llamadas ilimitadas,,02-08-2023,00:00:00,0,0,227540992,Datos 4G,13.8903
DAT,NM0H825UFT,476138358,10 GB y llamadas ilimitadas,,14-08-2023,00:00:00,0,0,320864256,Datos 4G,24.4284
DAT,1UHMN0A0S9,198900374,10 GB y llamadas ilimitadas,,26-08-2023,00:00:00,0,0,228589568,Datos 4G,45.3539
DAT,FFAXCHVU8S,243099332,10 GB y llamadas ilimitadas,,29-08-2023,00:00:00,0,0,569376768,Datos 4G,37.2936
DAT,K062K6I6MC,936270924,10 GB y llamadas ilimitadas,,08-08-2023,00:00:00,0,0,591396864,Datos 4G,0.8889
DAT,OY1LNDGB4O,694512727,10 GB y llamadas ilimitadas,,03-08-2023,00:00:00,0,0,472907776,Datos 4G,48.1587
DAT,BIV38I8GWV,577214171,10 GB y llamadas ilimitadas,,11-08-2023,00:00:00,0,0,578813952,Datos 4G,80.0145
DAT,W0FN1L8ASW,619382878,10 GB y llamadas ilimitadas,,10-08-2023,00:00:00,0,0,37748736,Datos 4G,25.9009
DAT,MS58HMFJ7G,645743701,10 GB y llamadas ilimitadas,,21-08-2023,00:00:00,0,0,1015021568,Datos 4G,22.9392
DAT,I3R6SOVBOG,371904432,10 GB y llamadas ilimitadas,,29-08-2023,00:00:00,0,0,116391936,Datos 4G,99.5445
DAT,EMGZ5LNGOO,617470643,10 GB y llamadas ilimitadas,,27-08-2023,00:00:00,0,0,515899392,Datos 4G,57.8536
DAT,YO81ANBSJ4,823525067,10 GB y llamadas ilimitadas,,13-08-2023,00:00:00,0,0,379584512,Datos 4G,84.7751
DAT,A3CTRQ3OBA,714207936,10 GB y llamadas ilimitadas,,09-08-2023,00:00:00,0,0,412090368,Datos 4G,35.0073
DAT,2IG94L5OZL,539341610,10 GB y llamadas ilimitadas,,19-08-2023,00:00:00,0,0,706740224,Datos 4G,93.1112
DAT,P6IIOTEDHY,130755703,10 GB y llamadas ilimitadas,,12-08-2023,00:00:00,0,0,535822336,Datos 4G,22.415
DAT,9FD6D5FV9G,568251933,10 GB y llamadas ilimitadas,,21-08-2023,00:00:00,0,0,533725184,Datos 4G,92.7556
DAT,1NZ1O9EEJZ,818175974,10 GB y llamadas ilimitadas,,17-08-2023,00:00:00,0,0,655360000,Datos 4G,19.2439
