typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,1AP6LSMVRE,223372190,10 GB y llamadas ilimitadas,,29-04-2023,00:00:00,0,0,249561088,Datos 4G,14.5942
DAT,9C6W5RI8TS,637821494,10 GB y llamadas ilimitadas,,11-04-2023,00:00:00,0,0,433061888,Datos 4G,46.7187
DAT,RNBU90MDU9,873098848,10 GB y llamadas ilimitadas,,02-04-2023,00:00:00,0,0,911212544,Datos 4G,45.104
DAT,XYSI6VD2CF,477233768,10 GB y llamadas ilimitadas,,12-04-2023,00:00:00,0,0,684720128,Datos 4G,50.9088
DAT,QOB1BAFOHR,924112043,10 GB y llamadas ilimitadas,,19-04-2023,00:00:00,0,0,421527552,Datos 4G,1.4044
DAT,EOXAHRZOGU,800068676,10 GB y llamadas ilimitadas,,11-04-2023,00:00:00,0,0,387973120,Datos 4G,87.9435
DAT,0FS70L7WBO,904093138,10 GB y llamadas ilimitadas,,21-04-2023,00:00:00,0,0,208666624,Datos 4G,99.3731
DAT,O6P0B70UWL,375640387,10 GB y llamadas ilimitadas,,02-04-2023,00:00:00,0,0,943718400,Datos 4G,19.1299
DAT,TC2ZYE1UXD,820006898,10 GB y llamadas ilimitadas,,20-04-2023,00:00:00,0,0,608174080,Datos 4G,36.0168
DAT,2AMCBCV4PM,990013156,10 GB y llamadas ilimitadas,,04-04-2023,00:00:00,0,0,581959680,Datos 4G,30.9731
DAT,ZCPS48ICXQ,496972689,10 GB y llamadas ilimitadas,,18-04-2023,00:00:00,0,0,933232640,Datos 4G,12.0647
DAT,2UWUWTHY50,664975213,10 GB y llamadas ilimitadas,,27-04-2023,00:00:00,0,0,368050176,Datos 4G,72.2813
DAT,YPE2GUXL6O,267429315,10 GB y llamadas ilimitadas,,26-04-2023,00:00:00,0,0,738197504,Datos 4G,32.2136
DAT,1DJ44BL91P,246988893,10 GB y llamadas ilimitadas,,04-04-2023,00:00:00,0,0,504365056,Datos 4G,75.3279
DAT,U6BIRGAIXO,894569245,10 GB y llamadas ilimitadas,,10-04-2023,00:00:00,0,0,83886080,Datos 4G,21.1036
DAT,CPC97LKZM0,306002272,10 GB y llamadas ilimitadas,,01-04-2023,00:00:00,0,0,492830720,Datos 4G,9.2061
DAT,9I3GZOWK7F,607133045,10 GB y llamadas ilimitadas,,10-04-2023,00:00:00,0,0,601882624,Datos 4G,95.7235
DAT,N600O0TV83,855615044,10 GB y llamadas ilimitadas,,06-04-2023,00:00:00,0,0,892338176,Datos 4G,61.3279
DAT,8TAQWHWCIU,262156278,10 GB y llamadas ilimitadas,,25-04-2023,00:00:00,0,0,895483904,Datos 4G,61.4655
DAT,878B34855E,738347471,10 GB y llamadas ilimitadas,,20-04-2023,00:00:00,0,0,952107008,Datos 4G,19.7509
DAT,BU3F2PCO09,931706508,10 GB y llamadas ilimitadas,,25-04-2023,00:00:00,0,0,678428672,Datos 4G,37.1413
DAT,9VOTJGZT76,696747484,10 GB y llamadas ilimitadas,,04-04-2023,00:00:00,0,0,673185792,Datos 4G,39.2268
DAT,1Y8EIOQRRA,784780904,10 GB y llamadas ilimitadas,,13-04-2023,00:00:00,0,0,432013312,Datos 4G,64.1111
DAT,HD6PR00361,303670445,10 GB y llamadas ilimitadas,,10-04-2023,00:00:00,0,0,148897792,Datos 4G,12.9362
DAT,NA0SNRREE0,910893648,10 GB y llamadas ilimitadas,,09-04-2023,00:00:00,0,0,800063488,Datos 4G,41.0868
DAT,GI118NUZSW,203094942,10 GB y llamadas ilimitadas,,11-04-2023,00:00:00,0,0,567279616,Datos 4G,92.4344
DAT,HC1LGFTDQQ,252416876,10 GB y llamadas ilimitadas,,24-04-2023,00:00:00,0,0,640679936,Datos 4G,74.3473
DAT,2AZQ92DQQ8,339712754,10 GB y llamadas ilimitadas,,27-04-2023,00:00:00,0,0,44040192,Datos 4G,21.9027
DAT,0TY3Y3RVSQ,855564281,10 GB y llamadas ilimitadas,,28-04-2023,00:00:00,0,0,252706816,Datos 4G,69.1162
DAT,BRL5S8O6R6,877084950,10 GB y llamadas ilimitadas,,24-04-2023,00:00:00,0,0,726663168,Datos 4G,58.0106
DAT,YDGG3OTURY,489062533,10 GB y llamadas ilimitadas,,16-04-2023,00:00:00,0,0,456130560,Datos 4G,73.7027
DAT,KCKGYZYB6L,913424461,10 GB y llamadas ilimitadas,,15-04-2023,00:00:00,0,0,918552576,Datos 4G,99.8792
DAT,6IONQ0V5EI,950866209,10 GB y llamadas ilimitadas,,20-04-2023,00:00:00,0,0,428867584,Datos 4G,39.175
DAT,X5Q4LZMA7N,325194244,10 GB y llamadas ilimitadas,,18-04-2023,00:00:00,0,0,757071872,Datos 4G,0.7727
DAT,D68S4NTRO6,912664259,10 GB y llamadas ilimitadas,,17-04-2023,00:00:00,0,0,975175680,Datos 4G,97.1541
DAT,KNW1LSLZY7,483808466,10 GB y llamadas ilimitadas,,22-04-2023,00:00:00,0,0,760217600,Datos 4G,98.8381
DAT,L83MAIFP3J,264888780,10 GB y llamadas ilimitadas,,15-04-2023,00:00:00,0,0,802160640,Datos 4G,50.9557
DAT,IQSIE88EE1,320547547,10 GB y llamadas ilimitadas,,06-04-2023,00:00:00,0,0,1025507328,Datos 4G,29.103
DAT,P3RJA7H59N,675423603,10 GB y llamadas ilimitadas,,10-04-2023,00:00:00,0,0,968884224,Datos 4G,45.2597
DAT,1J0AOZ6HVE,475952593,10 GB y llamadas ilimitadas,,12-04-2023,00:00:00,0,0,956301312,Datos 4G,24.1254
DAT,YSUUOCZ553,200380925,10 GB y llamadas ilimitadas,,03-04-2023,00:00:00,0,0,169869312,Datos 4G,16.1835
DAT,3Z0V0JXX2L,218090120,10 GB y llamadas ilimitadas,,07-04-2023,00:00:00,0,0,569376768,Datos 4G,84.6178
DAT,K94HXS6EOQ,622749322,10 GB y llamadas ilimitadas,,09-04-2023,00:00:00,0,0,97517568,Datos 4G,78.6406
DAT,1IY1SUJSLO,359514854,10 GB y llamadas ilimitadas,,12-04-2023,00:00:00,0,0,179306496,Datos 4G,22.5021
DAT,19D1OCO6K0,712194196,10 GB y llamadas ilimitadas,,27-04-2023,00:00:00,0,0,318767104,Datos 4G,54.3326
DAT,P7F0CPJ380,558906453,10 GB y llamadas ilimitadas,,09-04-2023,00:00:00,0,0,888143872,Datos 4G,75.1741
DAT,TAAC8CGV4N,656266367,10 GB y llamadas ilimitadas,,11-04-2023,00:00:00,0,0,44040192,Datos 4G,86.2862
DAT,X2ZL4TKBQ7,221587932,10 GB y llamadas ilimitadas,,12-04-2023,00:00:00,0,0,364904448,Datos 4G,71.0084
DAT,2KRTVKRIAA,388060052,10 GB y llamadas ilimitadas,,17-04-2023,00:00:00,0,0,824180736,Datos 4G,4.0483
DAT,8AMEF4E9PC,815959355,10 GB y llamadas ilimitadas,,27-04-2023,00:00:00,0,0,595591168,Datos 4G,78.1459
